Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
1,39,1,9003,1,1,140.0,1,3,3,1,8,135.4,1,0,0,1,0,0,3.1780542470145257,0,1.7917611358933327,10,1.6094399124321004,2.468100378928887,6,13,1.3862968611167654,11.25,12.4,0.5,1.79
1,1,1,9773,1,1,151.0,3,1,1,3,1,146.5,0,0,0,1,0,1,2.8903723134515658,1,1.7917611358933327,6,1.7917611358933327,2.5902679154455455,6,6,1.7917611358933327,14.166666666666666,12.7,3.7,-1.7
1,1,1,9130,1,1,132.0,1,5,1,2,1,121.9,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.6741493390814632,6,9,1.7917611358933327,12.857142857142858,13.9,-0.3,0.79
1,7,1,9991,0,40,130.0,1,3,3,6,5,130.0,0,0,0,1,0,0,3.258096922636793,0,2.3025860929935456,13,2.0794427916790545,2.5389746605316486,10,12,2.3025860929935456,13.4,11.1,0.6,2.02
1,1,1,9147,1,1,126.0,1,3,3,1,1,115.2,0,0,1,1,0,0,2.9444395054820913,0,1.6094399124321004,13,9.999950000398841e-06,2.3025860929935456,5,8,0.6931521805474454,10.0,12.4,0.5,1.79
1,18,3,9670,1,1,119.0,1,4,4,1,1,115.2,1,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,10,0.0,0.0,6,6,0.0,0.0,12.7,3.7,-1.7
1,1,1,9254,1,1,123.0,1,4,2,3,3,125.1,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,12,1.3862968611167654,2.3978961818888664,6,6,1.3862968611167654,12.5,16.2,0.3,-0.92
1,1,1,9130,1,1,106.0,1,2,2,1,1,108.0,1,0,1,1,0,0,2.995732773553866,0,1.6094399124321004,10,0.6931521805474454,2.4849074831209865,5,9,1.3862968611167654,11.0,9.4,-0.8,-3.12
1,1,3,9254,1,1,121.0,1,3,3,1,1,125.9,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,10,1.3862968611167654,2.3025860929935456,6,12,0.6931521805474454,13.5,9.4,-0.8,-3.12
1,1,2,9500,1,1,138.0,1,3,1,3,3,128.0,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,7,1.9459115776257214,2.6538461080315545,8,9,2.0794427916790545,15.127777777777778,11.1,0.6,2.02
1,1,5,9500,1,1,118.0,1,5,1,3,7,113.5,1,0,0,1,0,0,2.995732773553866,0,1.9459115776257214,7,1.9459115776257214,2.6607596120078427,8,8,2.0794427916790545,15.0125,12.4,0.5,1.79
2,39,1,9147,1,1,120.0,1,2,2,3,3,124.6,0,0,0,1,0,0,3.5835192162338494,0,1.6094399124321004,8,1.0986156219958876,2.3978961818888664,5,12,1.3862968611167654,13.375,10.8,1.4,1.74
1,39,1,9853,1,19,133.1,1,3,8,1,4,116.0,1,0,0,1,0,0,3.3672961748140007,0,1.9459115776257214,14,0.0,0.0,6,6,0.0,0.0,11.1,0.6,2.02
1,17,3,9238,1,1,141.0,1,5,5,5,9,124.9,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,10,1.7917611358933327,2.4849074831209865,6,12,1.3862968611167654,11.0,12.7,3.7,-1.7
5,39,1,9147,1,1,180.0,1,1,1,2,6,140.5,0,0,1,0,0,0,3.1780542470145257,0,1.6094399124321004,0,0.0,0.0,5,0,0.0,0.0,13.9,-0.3,0.79
5,39,1,9003,1,1,180.0,1,1,1,2,6,179.6,0,0,1,0,0,0,3.2958372363746307,0,1.7917611358933327,6,0.0,0.0,6,7,0.0,0.0,8.9,1.4,3.51
1,17,1,9773,1,1,115.0,1,2,2,1,6,116.1,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.6288015510972937,6,7,1.7917611358933327,14.285714285714286,13.9,-0.3,0.79
1,17,2,171,1,1,142.0,1,5,1,5,8,139.4,1,0,0,1,0,1,2.8903723134515658,0,0.0,0,0.0,0.0,0,0,0.0,0.0,15.5,2.8,-4.06
1,17,4,9556,1,1,135.0,1,4,2,4,2,129.0,1,0,0,1,0,0,3.0445229139137857,0,1.9459115776257214,0,0.0,0.0,7,0,0.0,0.0,12.7,3.7,-1.7
2,39,1,9670,1,1,150.0,1,2,3,1,4,135.6,0,0,0,1,0,1,3.761200348251675,0,1.7917611358933327,8,1.6094399124321004,2.3978961818888664,6,9,1.6094399124321004,13.0,12.4,0.5,1.79
1,43,1,9147,1,1,153.0,1,1,3,1,7,147.8,0,0,0,1,0,1,2.8903723134515658,0,1.6094399124321004,9,1.6094399124321004,2.580217587167796,5,13,1.6094399124321004,14.4,16.2,0.3,-0.92
1,18,1,9085,1,1,153.0,1,2,2,1,1,138.0,1,0,0,1,0,1,3.0445229139137857,0,1.7917611358933327,7,1.7917611358933327,2.60269042618485,6,6,1.0986156219958876,15.333333333333334,8.9,1.4,3.51
1,7,1,9147,1,3,150.0,1,6,6,8,2,150.0,0,0,0,1,0,0,3.258096922636793,0,1.6094399124321004,5,0.0,0.0,5,0,0.0,0.0,9.4,-0.8,-3.12
1,1,6,9500,1,1,144.0,1,1,3,1,4,130.8,1,0,0,1,0,1,2.9444395054820913,0,2.0794427916790545,8,1.9459115776257214,2.6542481986265742,8,8,1.9459115776257214,14.214285714285714,12.7,3.7,-1.7
1,1,1,9085,1,1,130.0,1,2,4,12,12,122.6,0,0,0,1,0,0,2.8903723134515658,0,1.6094399124321004,5,1.6094399124321004,2.5649501266920103,5,5,1.6094399124321004,12.4,7.6,2.6,0.32
1,1,1,9773,1,1,125.0,1,5,7,5,10,119.1,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,13,0.6931521805474454,2.4849074831209865,6,14,9.999950000398841e-06,10.0,9.4,-0.8,-3.12
1,39,1,9500,1,19,133.1,1,1,3,2,7,111.8,1,0,0,1,0,0,3.2958372363746307,0,1.9459115776257214,0,0.0,0.0,8,0,0.0,0.0,11.1,0.6,2.02
1,1,3,9147,1,1,133.0,1,4,3,1,7,125.0,1,0,0,1,0,0,2.8903723134515658,0,1.6094399124321004,6,1.6094399124321004,2.549445952175266,5,6,1.6094399124321004,12.6,9.4,-0.8,-3.12
1,17,1,9085,1,1,140.0,1,2,4,6,1,129.9,0,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,11,1.3862968611167654,2.6100705280358536,5,9,1.3862968611167654,12.2,9.4,-0.8,-3.12
1,17,4,9500,1,1,133.0,1,3,3,4,7,131.1,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.6370151437316234,8,8,2.0794427916790545,15.75,13.9,-0.3,0.79
1,1,1,9085,1,1,154.0,1,4,2,2,4,141.4,0,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,8,1.7917611358933327,2.7080508677686543,6,9,1.7917611358933327,14.857142857142858,11.1,0.6,2.02
1,39,1,9085,1,1,133.1,1,2,2,1,1,120.0,0,0,0,0,0,0,3.465736215299678,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,11.1,0.6,2.02
1,42,1,9500,1,1,168.0,1,2,1,1,4,133.4,1,0,0,1,0,0,3.1354946507116637,0,3.258096922636793,27,3.258096922636793,2.7132226527320924,17,17,2.8332139322913372,15.023529411764704,15.5,2.8,-4.06
1,17,3,9500,1,1,132.0,1,2,2,2,5,127.3,1,0,0,1,0,0,2.995732773553866,0,1.9459115776257214,7,1.7917611358933327,2.5940108989223893,7,7,1.7917611358933327,13.383333333333333,7.6,2.6,0.32
1,1,1,171,1,1,133.1,1,3,4,3,3,131.8,1,0,1,1,0,0,2.995732773553866,0,2.4849074831209865,12,2.4849074831209865,2.5839983071489274,11,16,2.3025860929935456,13.090909090909092,8.9,1.4,3.51
1,17,1,9238,1,1,120.0,1,3,3,2,3,114.8,1,0,1,0,0,0,2.9444395054820913,0,1.7917611358933327,10,1.6094399124321004,2.460809951867112,6,13,0.6931521805474454,10.666666666666666,16.2,0.3,-0.92
1,1,3,9500,1,1,150.0,1,3,3,3,3,132.8,1,0,0,1,0,1,2.8903723134515658,0,2.0794427916790545,8,2.0794427916790545,2.56581513641291,8,8,2.0794427916790545,13.01125,9.4,-0.8,-3.12
1,44,1,9003,1,39,140.0,1,3,3,1,4,140.0,0,0,0,1,0,0,3.0445229139137857,0,1.7917611358933327,12,1.0986156219958876,2.367124551631177,6,12,1.3862968611167654,12.0,15.5,2.8,-4.06
1,1,1,9500,1,1,103.0,1,1,3,1,1,108.3,0,0,0,1,0,1,2.995732773553866,0,1.9459115776257214,14,0.0,0.0,7,15,0.0,0.0,11.1,0.6,2.02
1,44,1,9085,1,39,150.0,1,5,3,5,4,150.0,1,0,0,1,0,0,3.091042907903667,0,1.7917611358933327,9,1.7917611358933327,2.5649501266920103,6,18,1.0986156219958876,12.666666666666666,12.4,0.5,1.79
1,44,1,9991,0,39,160.0,1,2,2,1,1,160.0,0,0,0,1,0,0,3.258096922636793,0,1.6094399124321004,5,1.6094399124321004,2.4849074831209865,5,7,1.6094399124321004,11.4,12.7,3.7,-1.7
1,1,1,9070,1,1,131.0,1,2,2,4,5,131.7,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.4987007938378065,6,7,1.6094399124321004,13.8,12.7,3.7,-1.7
1,1,1,9500,1,1,114.0,1,3,4,3,5,112.6,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,10,1.7917611358933327,2.4723287114626404,8,10,1.9459115776257214,13.65,16.2,0.3,-0.92
1,39,1,9991,0,1,120.0,1,2,2,1,1,111.1,0,0,0,1,0,0,3.433987527065739,0,1.6094399124321004,8,1.3862968611167654,2.3978961818888664,5,6,1.6094399124321004,11.2,7.6,2.6,0.32
1,43,3,9500,1,1,140.0,1,1,3,1,2,127.5,1,0,1,1,0,1,2.995732773553866,0,1.9459115776257214,9,1.9459115776257214,2.51185588321826,8,10,2.0794427916790545,11.736,15.5,2.8,-4.06
1,43,1,9085,1,1,130.0,1,3,4,6,2,120.2,1,0,0,1,0,0,2.995732773553866,0,1.6094399124321004,9,1.3862968611167654,2.4849074831209865,5,10,1.6094399124321004,13.428571428571429,10.8,1.4,1.74
1,17,4,9500,1,1,121.0,1,2,2,3,3,118.9,1,0,0,1,0,0,3.0445229139137857,0,1.9459115776257214,7,1.9459115776257214,2.669211060855013,8,9,2.0794427916790545,14.511111111111113,16.2,0.3,-0.92
1,1,4,9500,1,1,130.0,1,3,3,1,2,119.9,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.623218991274654,8,8,2.0794427916790545,12.6125,12.4,0.5,1.79
1,17,2,9500,1,1,141.0,1,2,1,1,4,127.3,1,0,0,1,0,1,2.9444395054820913,0,1.9459115776257214,7,1.7917611358933327,2.6246693168005777,7,7,1.7917611358933327,13.8,7.6,2.6,0.32
1,1,1,9853,1,1,131.0,1,3,3,4,2,127.9,1,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.698481423162756,7,7,1.9459115776257214,15.142857142857142,13.9,-0.3,0.79
4,39,1,9773,1,12,133.1,1,3,3,6,1,133.0,0,0,0,1,0,0,3.688879704113905,0,1.7917611358933327,8,1.6094399124321004,2.5649501266920103,6,7,1.6094399124321004,12.6,16.2,0.3,-0.92
1,17,6,9238,1,1,117.0,1,1,4,2,2,114.6,0,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.4967419309640757,6,6,1.7917611358933327,13.333333333333334,13.9,-0.3,0.79
1,1,2,9085,1,1,151.0,1,7,8,5,9,144.5,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.7515359513396174,6,6,1.7917611358933327,14.833333333333334,8.9,1.4,3.51
1,17,1,9500,1,1,131.0,1,1,3,2,5,125.4,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,13,1.6094399124321004,2.5257294443079354,8,14,1.9459115776257214,12.166666666666666,15.5,2.8,-4.06
1,17,1,9238,1,1,145.0,1,4,4,1,2,145.0,0,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,7,1.7917611358933327,2.5520467318461044,6,6,1.7917611358933327,13.166666666666666,12.4,0.5,1.79
1,39,1,9003,1,1,135.0,1,4,4,1,8,138.1,0,0,1,0,0,0,3.3322048673179974,0,1.7917611358933327,6,0.0,0.0,6,7,0.0,0.0,8.9,1.4,3.51
1,17,1,9070,1,1,119.0,1,2,4,1,6,124.6,1,0,0,1,0,0,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.5257294443079354,6,6,1.7917611358933327,12.666666666666666,7.6,2.6,0.32
1,1,2,9773,1,1,122.0,1,2,2,1,1,130.8,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,14,1.3862968611167654,2.4203690175389228,6,9,1.6094399124321004,13.0,9.4,-0.8,-3.12
1,1,2,9500,1,1,155.0,1,1,1,2,5,140.5,1,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,7,1.7917611358933327,2.7245801587909106,7,7,1.7917611358933327,15.25,7.6,2.6,0.32
1,1,1,9085,1,1,123.0,1,3,2,1,1,124.1,1,0,0,1,0,1,2.995732773553866,0,1.6094399124321004,13,1.6094399124321004,2.6390580439007176,5,10,1.0986156219958876,12.0,9.4,-0.8,-3.12
1,43,1,9238,1,1,130.0,1,4,3,1,4,118.4,0,0,1,1,0,0,3.3322048673179974,0,2.772589347239586,16,2.5649501266920103,2.491297275911906,13,13,2.3978961818888664,12.090909090909092,16.2,0.3,-0.92
1,15,1,9853,1,1,133.1,2,8,1,3,12,128.2,0,0,0,1,0,0,3.1354946507116637,1,2.772589347239586,17,2.772589347239586,2.68273307687837,10,12,2.197225688446713,14.88888888888889,8.9,1.4,3.51
1,1,1,9853,1,1,114.0,1,3,2,3,3,109.5,1,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,10,1.3862968611167654,2.3513762095439765,7,7,0.6931521805474454,10.5,16.2,0.3,-0.92
1,17,1,9238,1,1,137.0,1,4,3,12,2,131.1,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,8,1.7917611358933327,2.5520467318461044,6,6,1.7917611358933327,12.166666666666666,8.9,1.4,3.51
1,1,3,9773,1,1,161.0,3,2,2,1,1,137.9,0,0,1,0,0,1,2.995732773553866,1,1.7917611358933327,6,1.7917611358933327,2.5257294443079354,6,7,1.6094399124321004,11.8,10.8,1.4,1.74
1,1,1,171,1,1,133.1,1,5,1,5,4,128.2,1,0,0,1,0,0,2.995732773553866,0,2.4849074831209865,13,2.4849074831209865,2.4186581546573622,11,18,2.197225688446713,12.77777777777778,11.1,0.6,2.02
2,39,1,9991,0,1,133.1,1,2,2,1,1,126.5,0,0,0,1,0,0,3.2958372363746307,0,1.6094399124321004,5,0.6931521805474454,2.3513762095439765,5,5,0.0,0.0,7.6,2.6,0.32
1,1,1,9853,1,1,128.0,1,1,1,1,1,120.0,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,11,1.0986156219958876,2.4849074831209865,6,13,0.6931521805474454,12.0,12.7,3.7,-1.7
4,39,2,9556,1,19,133.1,1,3,3,2,8,123.0,0,0,0,1,0,1,3.610918182914458,0,1.9459115776257214,10,1.9459115776257214,2.3965966377289525,8,11,2.0794427916790545,12.3,10.8,1.4,1.74
4,7,1,9500,1,40,130.0,1,3,3,2,8,130.0,0,0,0,0,0,0,3.737669856378578,0,1.9459115776257214,10,1.6094399124321004,2.53528364950578,7,11,1.0986156219958876,14.166666666666666,12.4,0.5,1.79
1,17,6,9500,1,1,147.0,1,1,4,2,6,141.1,1,0,0,1,0,0,2.995732773553866,0,1.9459115776257214,9,1.7917611358933327,2.5649501266920103,8,8,2.0794427916790545,14.2125,13.9,-0.3,0.79
2,39,1,9119,1,1,140.0,1,6,6,1,1,140.0,0,0,0,0,1,0,3.526360818733765,0,1.6094399124321004,5,0.0,0.0,5,5,0.0,0.0,15.5,2.8,-4.06
1,42,1,9119,1,1,140.0,1,5,5,4,9,133.6,1,0,0,1,1,0,3.091042907903667,0,1.6094399124321004,0,0.0,0.0,5,0,0.0,0.0,10.8,1.4,1.74
2,39,2,9254,1,19,133.1,1,3,3,1,3,123.5,0,0,0,1,1,0,3.66356190253987,0,1.7917611358933327,6,1.7917611358933327,2.60269042618485,6,6,1.7917611358933327,13.333333333333334,12.4,0.5,1.79
1,1,1,9500,1,1,141.0,1,2,2,1,1,136.3,1,0,0,1,1,1,2.8903723134515658,0,1.9459115776257214,7,1.7917611358933327,2.603924231720412,7,7,1.7917611358933327,13.516666666666666,7.6,2.6,0.32
1,1,2,9070,1,1,128.0,1,2,2,1,1,123.5,1,0,0,1,1,1,3.0445229139137857,0,1.7917611358933327,6,1.7917611358933327,2.577689142732349,6,8,1.7917611358933327,13.285714285714286,8.9,1.4,3.51
2,39,1,9085,1,1,150.0,1,2,2,12,7,112.0,0,0,0,1,1,0,3.526360818733765,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,10.8,1.4,1.74
1,44,1,9003,1,39,160.0,1,2,2,1,1,160.0,0,0,0,1,1,1,3.091042907903667,0,1.7917611358933327,8,1.7917611358933327,2.5745195703821593,6,10,1.7917611358933327,13.0,16.2,0.3,-0.92
1,39,1,9003,1,1,133.1,1,1,2,2,2,110.0,0,0,0,1,1,0,3.433987527065739,0,1.7917611358933327,15,1.0986156219958876,2.6672289010261583,6,20,0.0,0.0,16.2,0.3,-0.92
1,18,3,9853,1,1,128.0,1,4,2,3,1,116.8,1,0,0,0,1,0,2.9444395054820913,0,1.7917611358933327,10,1.3862968611167654,2.4849074831209865,6,12,0.0,0.0,10.8,1.4,1.74
1,17,5,9254,1,1,114.0,1,4,1,3,1,109.5,0,0,0,1,1,0,2.9444395054820913,0,1.6094399124321004,5,0.0,0.0,5,10,0.0,0.0,10.8,1.4,1.74
1,39,1,9556,1,19,133.1,1,2,2,1,7,100.0,0,0,0,1,1,0,3.433987527065739,0,1.9459115776257214,7,0.0,0.0,7,7,0.0,0.0,15.5,2.8,-4.06
1,5,1,9147,1,1,126.0,1,3,4,3,8,117.3,1,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,15,1.0986156219958876,2.379547060055671,5,6,1.0986156219958876,10.5,13.9,-0.3,0.79
2,39,2,9670,1,1,133.1,2,2,3,1,1,130.0,0,0,0,1,0,0,3.4011977149954333,1,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,9.4,-0.8,-3.12
1,51,1,9500,1,1,129.0,1,2,4,4,5,137.8,1,0,0,1,0,1,2.995732773553866,0,1.9459115776257214,7,1.9459115776257214,2.7807700742376826,8,9,2.0794427916790545,15.52222222222222,11.1,0.6,2.02
1,17,1,9500,1,1,140.0,1,3,4,6,2,136.5,1,0,0,1,0,1,2.8903723134515658,0,1.9459115776257214,7,1.9459115776257214,2.6972306421035017,8,9,2.0794427916790545,14.8,12.4,0.5,1.79
4,39,1,9991,0,1,133.1,1,2,2,3,3,138.7,0,0,0,1,0,0,3.433987527065739,0,1.6094399124321004,7,1.0986156219958876,2.3353758835585037,5,6,1.0986156219958876,12.0,10.8,1.4,1.74
1,17,1,9254,1,1,134.0,1,3,1,1,4,124.9,1,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,11,1.0986156219958876,2.4849074831209865,6,11,1.3862968611167654,11.25,7.6,2.6,0.32
4,39,1,8014,0,1,133.1,1,2,2,1,2,140.0,0,0,0,1,0,1,3.761200348251675,0,1.7917611358933327,6,0.0,0.0,5,5,0.0,0.0,8.9,1.4,3.51
1,17,2,9254,1,1,132.0,1,4,4,1,6,122.6,1,0,0,1,0,1,2.995732773553866,0,1.7917611358933327,6,1.7917611358933327,2.577689142732349,6,6,1.7917611358933327,14.0,13.9,-0.3,0.79
1,1,2,9500,1,1,131.0,1,1,1,3,1,129.5,1,0,0,1,0,1,2.9444395054820913,0,2.0794427916790545,8,2.0794427916790545,2.6353009977116573,8,8,2.0794427916790545,13.9475,9.4,-0.8,-3.12
1,1,1,9670,1,1,133.1,1,5,1,8,2,155.0,0,0,0,1,0,0,3.091042907903667,0,1.6094399124321004,6,1.0986156219958876,2.4277491183006035,5,5,0.0,0.0,9.4,-0.8,-3.12
1,1,1,8014,0,1,133.1,1,5,1,8,2,100.0,0,0,0,1,0,0,3.258096922636793,0,2.0794427916790545,11,1.9459115776257214,2.545532055917853,7,7,1.9459115776257214,12.285714285714286,16.2,0.3,-0.92
1,18,1,9147,1,1,160.0,1,3,3,3,6,137.6,1,0,0,1,0,1,2.9444395054820913,0,1.6094399124321004,6,1.6094399124321004,2.533697607607911,5,8,1.6094399124321004,11.25,10.8,1.4,1.74
1,7,1,9500,1,3,120.0,1,3,5,2,9,120.0,1,0,0,1,0,0,3.3672961748140007,0,2.0794427916790545,8,1.7917611358933327,2.5055267533169334,8,8,1.7917611358933327,12.25,12.7,3.7,-1.7
1,15,1,9556,1,1,114.0,3,5,3,12,4,114.0,0,0,0,1,0,0,2.995732773553866,1,1.9459115776257214,14,0.0,0.0,7,12,0.6931521805474454,11.666666666666666,8.9,1.4,3.51
4,1,1,9991,0,1,140.0,1,2,2,1,2,139.0,0,0,0,1,0,1,3.637586422884246,0,1.6094399124321004,8,1.6094399124321004,2.3978961818888664,5,7,1.6094399124321004,11.4,9.4,-0.8,-3.12
1,39,1,9003,1,1,100.0,1,2,2,1,3,110.0,0,0,0,1,0,0,3.7135723106067173,0,2.4849074831209865,17,2.4849074831209865,2.470921252883326,12,22,2.197225688446713,12.7,15.5,2.8,-4.06
1,1,6,9500,1,1,139.0,1,3,4,2,1,128.5,1,0,0,1,0,0,2.9444395054820913,0,2.0794427916790545,10,1.7917611358933327,2.570065223434137,8,10,1.7917611358933327,13.066666666666668,12.7,3.7,-1.7
1,1,1,9070,1,1,136.0,1,1,4,2,3,132.2,0,0,1,1,0,0,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.627081861459848,6,8,1.7917611358933327,13.875,10.8,1.4,1.74
4,7,1,9500,1,3,130.0,1,5,3,5,5,130.0,0,0,0,1,0,0,3.761200348251675,0,1.9459115776257214,7,1.0986156219958876,2.627081861459848,7,7,0.0,0.0,16.2,0.3,-0.92
1,17,1,9130,1,1,145.0,1,4,2,1,2,129.3,1,0,0,1,0,0,2.9444395054820913,0,1.6094399124321004,5,1.6094399124321004,2.468100378928887,5,5,1.6094399124321004,13.2,10.8,1.4,1.74
1,1,1,171,1,1,133.1,1,3,4,1,6,128.2,1,0,0,1,1,1,2.9444395054820913,0,2.4849074831209865,12,2.4849074831209865,2.5902679154455455,11,15,2.3025860929935456,12.818181818181818,8.9,1.4,3.51
1,1,6,9500,1,1,146.0,1,7,3,4,1,130.3,1,0,0,1,1,0,2.8903723134515658,0,2.0794427916790545,8,2.0794427916790545,2.620766787113871,8,8,2.0794427916790545,13.74625,9.4,-0.8,-3.12
1,1,1,171,1,1,159.0,1,5,5,5,9,162.5,1,0,0,1,1,0,2.9444395054820913,0,0.0,0,0.0,0.0,0,0,0.0,0.0,16.2,0.3,-0.92
2,39,1,8014,0,19,133.1,1,6,6,7,11,130.0,0,0,0,1,1,0,3.637586422884246,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,9.4,-0.8,-3.12
2,7,1,9130,1,2,110.0,1,3,3,2,6,110.0,1,0,0,1,1,0,3.610918182914458,0,1.7917611358933327,9,0.0,0.0,6,6,0.0,0.0,16.2,0.3,-0.92
1,39,1,9670,1,1,120.0,1,1,3,2,7,142.3,1,0,0,1,0,1,3.258096922636793,0,1.7917611358933327,6,1.7917611358933327,2.5902679154455455,6,10,1.6094399124321004,14.5,10.8,1.4,1.74
1,17,1,9238,1,1,130.0,1,2,2,1,1,122.0,1,0,0,1,0,1,3.0445229139137857,0,1.7917611358933327,8,9.999950000398841e-06,2.3025860929935456,6,13,1.6094399124321004,11.4,12.7,3.7,-1.7
1,1,3,9085,1,1,158.0,1,1,3,1,1,153.6,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.7515359513396174,6,8,1.7917611358933327,15.285714285714286,8.9,1.4,3.51
1,1,1,9853,1,1,122.0,1,5,3,5,5,112.9,0,0,0,1,0,0,2.8903723134515658,0,1.9459115776257214,9,1.9459115776257214,2.472931302114423,7,7,1.9459115776257214,11.857142857142858,16.2,0.3,-0.92
1,1,1,9085,1,1,140.0,1,5,1,5,4,124.1,0,0,0,1,0,0,2.8903723134515658,0,1.6094399124321004,12,1.6094399124321004,2.6741493390814632,5,5,1.6094399124321004,13.6,9.4,-0.8,-3.12
1,17,1,9238,1,1,136.0,1,4,1,1,4,129.7,0,0,0,1,0,0,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.4987007938378065,6,7,1.7917611358933327,13.714285714285714,15.5,2.8,-4.06
1,1,1,9773,1,1,111.0,1,3,3,1,1,110.0,1,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,6,1.6094399124321004,2.533697607607911,6,8,1.7917611358933327,12.0,11.1,0.6,2.02
1,17,2,9500,1,1,145.0,1,7,4,4,6,136.3,1,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,12,1.9459115776257214,2.5084379611513516,8,12,1.9459115776257214,12.285714285714286,12.7,3.7,-1.7
1,17,1,9238,1,1,133.1,1,4,4,11,2,146.0,0,0,1,1,0,1,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.5389746605316486,6,7,1.7917611358933327,13.0,8.9,1.4,3.51
1,1,1,9500,1,1,140.0,1,3,4,6,6,129.9,0,0,0,1,0,0,2.9444395054820913,0,1.9459115776257214,0,0.0,0.0,8,0,0.0,0.0,16.2,0.3,-0.92
1,1,1,9254,1,1,140.0,1,3,1,1,6,140.9,1,0,0,1,0,1,2.8903723134515658,0,1.7917611358933327,7,1.7917611358933327,2.553900299052427,6,10,1.3862968611167654,13.0,12.7,3.7,-1.7
2,1,1,9500,1,1,156.0,1,1,1,1,7,135.5,0,0,0,1,0,0,2.8903723134515658,0,2.0794427916790545,8,1.9459115776257214,2.6318895595608476,8,8,1.9459115776257214,13.9,12.7,3.7,-1.7
1,1,1,9500,1,1,132.0,1,4,2,1,2,122.0,1,0,0,1,0,1,2.995732773553866,0,2.0794427916790545,8,1.9459115776257214,2.6259107809895887,8,8,1.9459115776257214,13.817142857142857,10.8,1.4,1.74
1,53,1,9556,1,42,140.0,1,1,3,2,3,140.0,0,0,0,1,0,1,3.091042907903667,0,1.9459115776257214,10,1.7917611358933327,2.5888383237089116,8,10,1.9459115776257214,12.875,8.9,1.4,3.51
1,1,1,9130,1,1,164.0,1,6,1,7,11,163.0,0,0,0,1,0,0,2.8903723134515658,0,1.7917611358933327,0,0.0,0.0,6,0,0.0,0.0,7.6,2.6,0.32
1,17,4,9254,1,1,113.0,1,4,3,6,2,107.4,1,0,0,1,0,1,2.9444395054820913,0,1.7917611358933327,6,1.7917611358933327,2.4987007938378065,6,6,1.7917611358933327,12.166666666666666,12.4,0.5,1.79
1,1,1,9254,1,1,122.0,1,2,2,1,1,114.3,1,0,0,0,0,1,2.995732773553866,0,1.7917611358933327,12,1.3862968611167654,2.4203690175389228,6,12,1.0986156219958876,11.333333333333334,7.6,2.6,0.32
